step,time_before,dt,ratio,alpha,retries,max_cfl,min_density,min_pressure,max_component_velocity,min_energy_density_ratio,boundary_x_mass,boundary_x_momentum_x,boundary_x_momentum_y,boundary_x_energy,boundary_y_mass,boundary_y_momentum_x,boundary_y_momentum_y,boundary_y_energy
284,0.2795574363588428,0.0009900995804050846,0.19009911943777624,2.1041654542273096,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8101677715019497,-63.70907125147927,48.154553678466854,-26.987968389262736,-162.69965190697602,-63.77145922795254,-26.97231760716732,48.211182874069465,-162.89385171858564
285,0.28054753593924786,0.0009901081663785535,0.19010076794468228,2.1041472074242047,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.8094202808615452,-63.74859382031082,48.23557203903576,-26.9615872286922,-162.8216418437624,-63.810963136722364,-26.945929499112584,48.29226268704051,-163.01577119641047
286,0.28153764410562643,0.0009901167070213138,0.19010240774809226,2.1041290572713125,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8101296126712796,-63.78821349094344,48.31652237109183,-26.935221518462,-162.94394538529792,-63.85056470749481,-26.919556825261793,48.373274274103814,-163.13800621464623
287,0.28252776081264774,0.000990125202721083,0.19010403892244795,2.1041110029397014,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.805505291327519,-63.82793840757173,48.397397450585146,-26.908881669365783,-163.0665839604937,-63.89027209514215,-26.89321000217059,48.45421037238995,-163.2605782438946
288,0.2835178860153688,0.00099013365386103,0.19010566154131778,2.1040930436101903,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.804997341039569,-63.8677762717142,48.478190425842556,-26.882577636073474,-163.18957778237555,-63.93009301160203,-26.86689899039002,48.535064092032485,-163.38350753754818
289,0.28450801966922984,0.00099014206081984,0.19010727567740926,2.104075178473207,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.8099319926935102,-63.90773434306961,48.558894817372284,-26.856318914399452,-163.31294585167197,-63.970034725238875,-26.84063329099256,48.61582891994409,-163.50681313083652
290,0.28549816173004966,0.0009901504239717826,0.19010888140258225,2.104057406728641,0,0.3999999999999999,0.138,0.028999999999999984,1.2060000000000006,1.816943239643926,-63.94781944041799,48.639504519931045,-26.830114539439478,-163.43670596010452,-64.01010406235588,-26.81442194408833,48.69649871907813,-163.63051284593197
291,0.28648831215402143,0.0009901587436867791,0.1901104787878616,2.1040397275857035,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8087747941252172,-63.98803794400297,48.720013801357936,-26.803973085358408,-163.5608746977089,-64.05030740997015,-26.788273528737143,48.777067727250035,-163.75462330049783
292,0.2874784708977082,0.0009901670203304642,0.19011206790344914,2.1040221402627903,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.804516741493996,-64.0283957994962,48.800417300204145,-26.77790266668714,-163.68546746459185,-64.09065071965681,-26.762196164167182,48.857530555015,-163.87915991909682
293,0.2884686379180387,0.00099017525426425,0.19011364881873602,2.104004643987346,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.8044705914354862,-64.06889852288141,48.88071002267248,-26.751910940817172,-163.8104984851217,-64.13113951291243,-26.73619751248414,48.9378821814615,-164.00413694885492
294,0.28945881317230293,0.0009901834458453892,0.19011522160231473,2.1039872379957285,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8077687628522716,-64.10955120678419,48.96088733755184,-26.72600511190763,-163.93598082616558,-64.17177888684536,-26.710284782167893,49.0181179510194,-164.12956747583002
295,0.2904489966181483,0.0009901915954270346,0.19011678632199064,2.1039699215330803,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8104691287864074,-64.15035852713824,49.040944972074115,-26.700191935548023,-164.0619264160955,-64.21257352087473,-26.684464732812394,49.09823356929056,-164.25546344407348
296,0.29143918821357534,0.0009901997033582995,0.19011834304479353,2.1039526938531994,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.811805596043111,-64.1913247506161,49.12087900716763,-26.674477724500143,-164.18834606575936,-64.25352768419269,-26.658743680908497,49.17822509700053,-164.38183567668423
297,0.2924293879169336,0.0009902077699843177,0.19011989183698902,2.103935554218412,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8100740740263244,-64.23245374291771,49.200685870619026,-26.648868355493015,-164.3152494917556,-64.29464524451798,-26.63312750681731,49.258088943257306,-164.50869390050633
298,0.29341959568691794,0.0009902157956462993,0.19012143276408947,2.1039185018994493,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.810769876864206,-64.27374897820285,49.28036232971429,-26.623369277093246,-164.4426453429266,-64.33592967730684,-26.607621662522327,49.33782185840662,-164.63604677196108
299,0.29440981148256423,0.0009902237806815883,0.19012296589086497,2.1039015361753264,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000006,1.8080732760526312,-64.31521354896596,49.35990548343864,-26.59798551830687,-164.5705412279626,-64.37738407686281,-26.58223118086281,49.41742092348564,-164.76390190836307
300,0.2954000352632458,0.0009902317254237194,0.19012449128135414,2.10388465633322,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000006,1.805541159618193,-64.35685017767229,49.439312751536605,-26.57272169854118,-164.6989437481022,-64.41901116462252,-26.556960683571653,49.496883546988094,-164.89226591071628
301,0.29639026698866955,0.0009902396302024702,0.1901260089988743,2.1038678616683546,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.8059641727114608,-64.39866122555547,49.51858187078826,-26.547582036344295,-164.82785852127301,-64.46081330191915,-26.531814392334695,49.576207452795416,-165.02114439955258
302,0.297380506618872,0.0009902474953439183,0.19012751910603232,2.1038511514838825,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.8135691990378537,-64.44064870576076,49.59771088253286,-26.522570361044377,-164.9572902189134,-64.50279250051312,-26.50679613893325,49.65539067177465,-165.15054204405078
303,0.29837075411421593,0.0009902553211704917,0.19012902166473442,2.103834525090774,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.8139962817149817,-64.48281429429255,49.676698123904984,-26.497690123459876,-165.08724259618978,-64.54495043481704,-26.48190937662553,49.73443153163257,-165.280462596073
304,0.2993610094353864,0.0009902631080010214,0.19013051673619613,2.103817981807704,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.8070831432524646,-64.52515934256364,49.75554221738039,-26.47294440775765,-165.21771852688198,-64.58728845446406,-26.457157192036444,49.81332864584171,-165.41090892511278
305,0.30035127254338745,0.0009902708561507934,0.19013200438095235,2.1038015209609418,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.8045178260312278,-64.56768489028497,49.83424205923398,-26.448335943794294,-165.34872003917283,-64.62980759697734,-26.43254231727106,49.89208090301484,-165.5418830535158
306,0.3013415433995382,0.0009902785659315972,0.19013348465886667,2.1037851418842464,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.805275902990756,-64.61039167798138,49.91279680955551,-26.42386711934694,-165.48024835034437,-64.67250859903471,-26.40806714144468,49.970687459343296,-165.67338618748752
307,0.3023318219654698,0.000990286237651777,0.1901349576291412,2.103768843918756,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8107526357160317,-64.65328015883071,49.991205883635836,-26.399539992205717,-165.61230389938464,-64.71539191105283,-26.383733724443267,50.049147724913354,-165.8054187577409
308,0.3033221082031216,0.0009902938716162784,0.19013642335032546,2.1037526264128883,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.810101271380463,-64.69635051299747,50.06946893869588,-26.375356303936467,-165.74488638684963,-64.7584577090634,-26.35954380918477,50.12746135384003,-165.9379804521842
309,0.30431240207473786,0.000990301468126698,0.19013788188032604,2.1037364887222343,0,0.4,0.138,0.02899999999999996,1.2060000000000006,1.812285242334723,-64.73960265967338,50.147585863843915,-26.351317492382357,-165.87799480797943,-64.80170590793752,-26.335498834825557,50.20562823296952,-166.07107025250642
310,0.30530270354286454,0.0009903090274813284,0.19013933327641505,2.1037204302094614,0,0.4,0.138,0.02899999999999996,1.2060000000000006,1.8103527403749702,-64.78303627030976,50.22555676875764,-26.327424704979894,-166.01162748926708,-64.84513617539508,-26.311599950547382,50.28364846866151,-166.20468647303127
311,0.30629301257034586,0.0009903165499752051,0.1901407775952394,2.1037044502442117,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8119704405125767,-64.82665078269221,50.303381970166946,-26.303678812680882,-166.14578212746986,-64.88874794399254,-26.287848028031302,50.36152237806294,-166.33882679374625
312,0.3072833291203211,0.000990324035900152,0.1901422148928292,2.1036885482030065,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.80654049567383,-64.87044541227594,50.38106198442246,-26.280080422053192,-166.28045582073096,-64.93254042357786,-26.26424367445396,50.43925047879021,-166.47348829456757
313,0.30827365315622124,0.0009903314855448262,0.19014364522460664,2.1036727234691495,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000008,1.8052962352030855,-64.91441916517611,50.458597515960314,-26.256629888699113,-166.41564510435708,-64.97651261566668,-26.240787246694037,50.51683347566428,-166.60866749521693
314,0.3092639846417661,0.00099033889919476,0.19014506864539393,2.103656975432634,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8079360345238347,-64.95857085198818,50.5359894447905,-26.23332733110645,-166.55134598908597,-65.02066332493943,-26.217478863689344,50.59427225094394,-166.74436038676984
315,0.31025432354096083,0.0009903462771324065,0.19014648520942204,2.1036413034900496,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.817907963832667,-65.00289909913485,50.61323881685335,-26.210172642922544,-166.68755399218782,-65.06499117175274,-26.19431841948876,50.67156785346127,-166.88056246612064
316,0.31124466981809323,0.0009903536196371795,0.19014789497033846,2.103625707044492,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8112377743444215,-65.04740236117942,50.69034683332224,-26.18716550586453,-166.8242641713573,-65.10949460561639,-26.17130559692271,50.74872148533376,-167.01726877326357
317,0.3122350234377304,0.000990360926985497,0.19014929798121544,2.1036101855054725,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.805819448136616,-65.09207893427569,50.76731483706066,-26.16430540334769,-166.96147116192114,-65.15417191556801,-26.148439878948054,50.825734495378676,-167.15447391980118
318,0.3132253843647159,0.0009903681994508223,0.1901506942945579,2.103594738288831,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8052057666081514,-65.13692696552249,50.84414430777241,-26.141591631082974,-167.0991692024241,-65.19902124223792,-26.125720561410443,50.90260836790041,-167.2921721221328
319,0.31421575256416673,0.0009903754373037012,0.19015208396231065,2.1035793648166514,0,0.4,0.138,0.028999999999999984,1.2060000000000004,1.8068494868036076,-65.18194446544503,50.92083684959644,-26.119023310128522,-167.23735216898697,-65.24404059019147,-26.10314676582851,50.97934471145763,-167.43035723553538
320,0.3152061280014704,0.0009903826408118061,0.19015346703586677,2.103564064517172,0,0.4,0.138,0.028999999999999984,1.2060000000000004,1.810923227677481,-65.2271293198839,50.997394180535274,-26.09659939927078,-167.37601360812045,-65.28922783854215,-26.0807174508727,51.05594524958912,-167.56902278334599
321,0.3161965106422822,0.0009903898102399714,0.1901548435660745,2.103548836824706,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000004,1.8107759617408155,-65.27247929995765,51.073818123800535,-26.0743187059991,-167.51514676405006,-65.33458075148839,-26.058431423788733,51.132411811569064,-167.7081619858926
322,0.3171869004525222,0.000990396945850234,0.19015621360324494,2.1035336811795573,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.811567988332074,-65.31799207251893,51.15011059846366,-26.0521798978097,-167.65474460741828,-65.38009698982782,-26.036287352484425,51.20874632069501,-167.84776779221042
323,0.3181772973983724,0.0009904040479018694,0.19015757719715892,2.10351859702794,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000006,1.8111730450885728,-65.36366521111005,51.226273608603385,-26.03018151379174,-167.79479986543134,-65.42577411940371,-26.01428377503749,51.284950789551594,-167.9878329032073
324,0.31916770144627427,0.0009904111166514301,0.1901589343970746,2.1035035838219,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.8098691547525014,-65.40949620407491,51.30230923872077,-26.008321973826895,-167.93530504407838,-65.47160962164277,-25.992419110993893,51.36102730955511,-168.1283498005953
325,0.3201581125629257,0.000990418152352782,0.19016028525173415,2.1034886410192333,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8058025565777687,-65.45548246483447,51.378219643366684,-25.986599589629154,-168.07625245631803,-65.51760090324836,-25.970691671837834,51.436978042232944,-168.26931077351333
326,0.3211485307152785,0.0009904251552571392,0.19016162980937074,2.103473768083412,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000008,1.8055849723943749,-65.5016213412092,51.454007038850285,-25.96501257483749,-168.21763424766664,-65.56374530523343,-25.949099670842624,51.512805211193374,-168.41070794332148
327,0.32213895587053565,0.0009904321256131005,0.1901629681177153,2.1034589644835093,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.811185748020311,-65.54791012378205,51.529673695840444,-25.94355905428967,-168.35944241910258,-65.6100401109556,-25.92764123212973,51.588511095034384,-168.55253328557617
328,0.32312938799614876,0.0009904390636666838,0.1901643002240033,2.1034442296941203,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.8164622296153117,-65.59434605384145,51.605221932137674,-25.92223707293064,-168.50166884878095,-65.65648255532754,-25.90631440056941,51.66409801772948,-168.6947786553201
329,0.32411982705981546,0.0009904459696613603,0.19016562617498117,2.103429563195293,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.8088076615286368,-65.64092633185267,51.680654104305646,-25.90104460502617,-168.6443053152682,-65.70306983088398,-25.88511714896971,51.73956834572333,-168.8374358036438
330,0.3251102730294768,0.0009904528438380881,0.19016694601691292,2.1034149644724542,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8051542035420325,-65.68764812344526,51.75597260432427,-25.87997956123973,-168.78734351386768,-65.74979909641685,-25.864047387390606,51.81492447901658,-168.98049640139558
331,0.3261007258733149,0.0009904596864353458,0.1901682597955864,2.1034004330163385,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8054546337141142,-65.73450856757512,51.831179851219446,-25.859039797482676,-168.9307750790062,-65.79666748395749,-25.843102971015618,51.89016884487315,-169.1239520582855
332,0.32709118555975025,0.0009904664976891648,0.19016956755631964,2.103385968322918,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.809458504397641,-65.78150478317725,51.90627828509367,-25.83822312243458,-169.0745916024195,-65.84367210607931,-25.822281708133755,51.96530389118965,-169.26779434293073
333,0.32808165205743944,0.000990473277833161,0.1901708693439669,2.1033715698933353,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.810359791091528,-65.82863387585432,51.98127036107209,-25.817527304961686,-169.21878465147384,-65.89081006127446,-25.801581366576222,52.040332081730284,-169.41201479747204
334,0.3290721253352726,0.0009904800270985668,0.19017216520292485,2.1033572372338325,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000006,1.8128101119955076,-65.87589294312185,52.05615854448827,-25.796950080374476,-169.3633457834159,-65.93807844067676,-25.78099968118662,52.115255888949214,-169.55660495593915
